index,location,precipitation,temp_max,temp_min,wind,weather,Year,Month,Day
296,Seattle,0.0,11.1,5.6,3.0,rain,2012,10,23
327,Seattle,32.0,9.4,6.1,2.4,rain,2012,11,23
357,Seattle,6.6,7.2,3.3,2.5,rain,2012,12,23
1483,New York,5.8,10.6,0.6,5.1,snow,2012,1,23
1514,New York,0.0,16.1,5.6,5.5,sun,2012,2,23
1543,New York,0.0,25.0,11.7,3.6,drizzle,2012,3,23
1574,New York,6.9,14.4,6.1,7.4,rain,2012,4,23
1604,New York,0.0,23.3,15.0,2.6,rain,2012,5,23
1635,New York,16.5,30.6,20.6,4.3,rain,2012,6,23
1665,New York,1.3,28.9,20.6,5.2,rain,2012,7,23
1696,New York,0.0,27.8,20.0,3.6,sun,2012,8,23
1727,New York,0.0,21.1,13.3,5.1,sun,2012,9,23
1757,New York,0.8,18.9,11.1,1.5,rain,2012,10,23
1788,New York,0.8,11.7,1.1,3.0,rain,2012,11,23
1818,New York,0.0,6.7,1.7,6.1,sun,2012,12,23
388,Seattle,5.1,7.2,2.2,3.1,rain,2013,1,23
419,Seattle,0.3,10.0,3.9,4.6,rain,2013,2,23
447,Seattle,0.0,10.0,1.1,2.6,sun,2013,3,23
478,Seattle,0.0,17.8,3.9,2.8,sun,2013,4,23
508,Seattle,4.1,12.2,6.7,1.9,rain,2013,5,23
539,Seattle,7.9,22.2,15.0,2.1,rain,2013,6,23
569,Seattle,0.0,31.1,13.9,3.0,sun,2013,7,23
600,Seattle,0.0,25.0,16.1,4.1,sun,2013,8,23
631,Seattle,2.8,16.1,11.1,4.5,rain,2013,9,23
661,Seattle,0.0,12.8,6.1,0.4,sun,2013,10,23
692,Seattle,0.0,11.1,1.1,2.6,sun,2013,11,23
722,Seattle,1.5,11.7,6.1,5.9,rain,2013,12,23
1849,New York,0.0,-6.1,-11.1,6.2,sun,2013,1,23
1880,New York,9.7,6.7,2.2,5.2,rain,2013,2,23
1908,New York,0.0,8.9,0.0,8.2,sun,2013,3,23
1939,New York,0.0,11.1,5.6,6.5,sun,2013,4,23
1969,New York,0.8,21.7,16.1,8.1,rain,2013,5,23
2000,New York,0.8,26.7,18.3,4.8,rain,2013,6,23
2030,New York,10.2,30.6,22.8,5.0,rain,2013,7,23
2061,New York,0.0,28.9,20.6,5.3,fog,2013,8,23
2092,New York,0.0,20.0,10.0,5.1,sun,2013,9,23
2122,New York,0.0,12.8,7.2,3.8,sun,2013,10,23
2153,New York,0.0,12.8,0.0,8.5,sun,2013,11,23
2183,New York,12.4,13.9,6.1,3.8,rain,2013,12,23
753,Seattle,0.0,10.0,2.8,5.2,fog,2014,1,23
784,Seattle,6.1,7.2,3.9,2.6,rain,2014,2,23
812,Seattle,0.0,12.8,4.4,3.3,sun,2014,3,23
843,Seattle,8.9,11.7,6.1,5.0,rain,2014,4,23
873,Seattle,3.8,20.0,12.8,4.0,rain,2014,5,23
904,Seattle,0.0,25.0,13.3,2.5,sun,2014,6,23
934,Seattle,19.3,18.9,13.3,3.3,rain,2014,7,23
965,Seattle,0.0,27.8,13.9,2.0,sun,2014,8,23
996,Seattle,18.3,18.9,14.4,2.5,rain,2014,9,23
1026,Seattle,9.4,14.4,8.3,4.6,rain,2014,10,23
1057,Seattle,11.9,12.8,5.6,5.1,rain,2014,11,23
1087,Seattle,20.6,12.2,5.0,3.8,rain,2014,12,23
2214,New York,0.0,-6.0,-13.2,6.2,sun,2014,1,23
2245,New York,0.0,12.8,1.7,3.0,sun,2014,2,23
2273,New York,0.0,7.8,-2.1,6.9,sun,2014,3,23
2304,New York,0.0,17.2,7.2,10.1,sun,2014,4,23
2334,New York,8.1,20.6,13.9,2.9,rain,2014,5,23
2365,New York,0.0,27.2,16.7,3.8,sun,2014,6,23
2395,New York,0.5,28.3,21.7,6.0,rain,2014,7,23
2426,New York,0.0,23.3,18.9,2.7,sun,2014,8,23
2457,New York,0.0,20.6,10.6,2.9,sun,2014,9,23
2487,New York,3.0,12.2,10.6,9.2,rain,2014,10,23
2518,New York,0.0,12.8,6.1,4.3,sun,2014,11,23
2548,New York,5.3,10.0,8.3,5.1,rain,2014,12,23
1118,Seattle,5.8,12.2,8.3,2.6,rain,2015,1,23
1149,Seattle,0.0,12.8,0.6,1.4,sun,2015,2,23
1177,Seattle,8.1,11.1,5.6,2.8,rain,2015,3,23
1208,Seattle,3.0,12.2,6.7,4.1,rain,2015,4,23
1238,Seattle,0.0,16.1,11.7,2.6,sun,2015,5,23
1269,Seattle,0.0,26.1,11.7,2.4,sun,2015,6,23
1299,Seattle,0.0,26.1,14.4,1.9,sun,2015,7,23
1330,Seattle,0.0,27.8,13.9,1.8,drizzle,2015,8,23
1361,Seattle,0.0,20.6,8.3,1.8,sun,2015,9,23
1391,Seattle,0.0,12.8,7.2,2.6,fog,2015,10,23
1422,Seattle,3.0,6.7,0.0,1.3,rain,2015,11,23
1452,Seattle,6.1,5.0,2.8,7.6,rain,2015,12,23
2579,New York,0.0,3.9,-2.1,4.7,sun,2015,1,23
2610,New York,0.0,3.3,-12.7,8.5,sun,2015,2,23
2638,New York,0.0,5.0,-4.3,6.9,sun,2015,3,23
2669,New York,0.0,12.2,5.6,8.4,sun,2015,4,23
2699,New York,0.0,20.0,10.6,6.6,sun,2015,5,23
2730,New York,0.5,31.7,22.2,4.9,rain,2015,6,23
2760,New York,0.0,31.1,21.1,4.4,sun,2015,7,23
2791,New York,0.0,28.3,20.6,2.3,sun,2015,8,23
2822,New York,0.0,26.7,14.4,2.6,sun,2015,9,23
2852,New York,0.0,18.9,6.7,6.5,sun,2015,10,23
2883,New York,0.0,7.8,1.7,6.8,sun,2015,11,23
2913,New York,29.5,17.2,8.9,4.5,rain,2015,12,23
23,Seattle,8.6,10.0,2.2,5.1,rain,2012,1,24
54,Seattle,11.4,6.7,4.4,3.5,rain,2012,2,24
83,Seattle,0.0,15.0,3.3,5.2,sun,2012,3,24
114,Seattle,4.3,13.9,10.0,2.8,rain,2012,4,24
144,Seattle,0.0,17.2,8.9,3.3,rain,2012,5,24
175,Seattle,0.0,19.4,9.4,2.0,drizzle,2012,6,24
205,Seattle,0.0,23.3,12.2,4.3,sun,2012,7,24
236,Seattle,0.0,22.2,10.0,3.3,sun,2012,8,24
267,Seattle,0.0,21.1,10.0,1.8,fog,2012,9,24
297,Seattle,7.1,11.7,6.1,2.1,rain,2012,10,24
328,Seattle,0.0,8.9,3.9,1.2,rain,2012,11,24
358,Seattle,0.3,5.6,2.8,2.8,rain,2012,12,24
1484,New York,0.0,12.2,4.4,5.4,drizzle,2012,1,24
1515,New York,9.4,7.8,3.3,5.8,rain,2012,2,24
1544,New York,3.0,16.1,8.9,5.2,rain,2012,3,24
1575,New York,0.0,17.2,5.6,8.4,sun,2012,4,24
1605,New York,11.7,20.0,16.7,4.4,rain,2012,5,24
1636,New York,0.8,27.8,18.3,3.8,rain,2012,6,24
1666,New York,0.0,35.0,23.3,6.3,sun,2012,7,24
1697,New York,0.0,29.4,20.0,2.4,sun,2012,8,24
1728,New York,0.0,20.6,11.1,3.8,sun,2012,9,24
1758,New York,0.0,16.7,13.9,2.5,rain,2012,10,24
1789,New York,0.3,9.4,2.2,8.8,snow,2012,11,24
1819,New York,2.3,5.0,0.0,2.5,snow,2012,12,24
389,Seattle,5.8,7.2,1.1,2.6,rain,2013,1,24
420,Seattle,0.0,8.9,5.0,5.5,rain,2013,2,24
448,Seattle,0.0,12.2,0.6,2.1,sun,2013,3,24
479,Seattle,0.0,21.1,6.1,3.0,sun,2013,4,24
509,Seattle,0.3,16.7,8.9,2.7,rain,2013,5,24
540,Seattle,4.8,21.1,13.9,3.7,rain,2013,6,24
570,Seattle,0.0,31.1,14.4,2.5,sun,2013,7,24
601,Seattle,0.0,25.0,16.7,2.7,sun,2013,8,24
632,Seattle,0.0,17.8,10.0,2.6,sun,2013,9,24
662,Seattle,0.0,10.0,6.1,0.6,sun,2013,10,24
693,Seattle,0.0,11.7,0.6,0.9,fog,2013,11,24
723,Seattle,0.0,8.3,2.8,1.7,sun,2013,12,24
1850,New York,0.0,-3.3,-10.6,6.9,sun,2013,1,24
1881,New York,0.8,9.4,1.1,7.2,rain,2013,2,24
1909,New York,0.0,8.3,0.0,3.9,sun,2013,3,24
1940,New York,0.0,14.4,5.6,6.2,sun,2013,4,24
1970,New York,5.1,20.6,7.8,6.1,rain,2013,5,24
2001,New York,0.0,32.2,21.1,4.8,sun,2013,6,24
2031,New York,0.0,31.1,21.1,4.8,sun,2013,7,24
2062,New York,0.0,26.1,17.8,4.1,sun,2013,8,24
2093,New York,0.0,23.9,8.9,4.0,sun,2013,9,24
2123,New York,0.0,13.3,5.0,6.7,sun,2013,10,24
2154,New York,0.0,0.0,-4.3,10.9,sun,2013,11,24
2184,New York,0.0,6.1,-2.7,6.9,sun,2013,12,24
754,Seattle,0.0,12.8,1.1,1.9,sun,2014,1,24
785,Seattle,13.0,6.7,3.3,3.2,rain,2014,2,24
813,Seattle,0.0,18.9,2.8,2.2,sun,2014,3,24
844,Seattle,12.4,13.9,6.1,5.3,rain,2014,4,24
874,Seattle,0.0,18.3,11.1,2.4,sun,2014,5,24
905,Seattle,0.0,24.4,14.4,2.5,sun,2014,6,24
935,Seattle,0.0,20.6,12.8,4.7,sun,2014,7,24
966,Seattle,0.0,25.0,13.3,2.3,sun,2014,8,24
997,Seattle,20.3,18.9,14.4,2.7,rain,2014,9,24
1027,Seattle,4.1,14.4,8.9,3.2,rain,2014,10,24
1058,Seattle,1.3,11.7,4.4,3.8,rain,2014,11,24
1088,Seattle,5.3,7.2,3.9,1.8,rain,2014,12,24
2215,New York,0.0,-6.6,-11.6,7.7,sun,2014,1,24
2246,New York,0.5,7.2,-2.1,8.1,rain,2014,2,24
2274,New York,0.0,2.2,-5.5,5.4,sun,2014,3,24
2305,New York,0.0,17.8,6.1,9.5,sun,2014,4,24
2335,New York,1.3,21.1,13.9,3.7,rain,2014,5,24
2366,New York,0.0,26.1,18.3,6.4,sun,2014,6,24
2396,New York,0.0,28.3,22.2,4.7,sun,2014,7,24
2427,New York,0.0,27.2,16.7,2.9,sun,2014,8,24
2458,New York,0.0,22.2,13.3,4.6,sun,2014,9,24
2488,New York,0.0,17.2,10.6,4.9,sun,2014,10,24
2519,New York,11.4,17.8,12.8,8.8,rain,2014,11,24
2549,New York,26.7,13.9,8.3,4.7,rain,2014,12,24
1119,Seattle,0.5,14.4,11.1,3.3,rain,2015,1,24
1150,Seattle,0.0,11.1,2.2,1.5,sun,2015,2,24
1178,Seattle,7.6,12.8,6.1,3.9,rain,2015,3,24
1209,Seattle,3.3,12.2,6.1,5.0,rain,2015,4,24
1239,Seattle,0.0,17.8,11.1,2.7,sun,2015,5,24
1270,Seattle,0.0,25.6,16.1,2.6,sun,2015,6,24
1300,Seattle,0.3,22.8,13.3,3.8,rain,2015,7,24
1331,Seattle,0.0,23.9,12.2,2.3,sun,2015,8,24
1362,Seattle,0.0,22.2,11.1,2.5,fog,2015,9,24
1392,Seattle,0.0,15.0,8.9,2.9,fog,2015,10,24
1423,Seattle,7.1,6.7,2.8,4.5,rain,2015,11,24
1453,Seattle,2.5,5.6,2.2,4.3,rain,2015,12,24
2580,New York,19.1,4.4,0.6,5.1,snow,2015,1,24
2611,New York,0.0,-2.1,-13.8,4.2,sun,2015,2,24
2639,New York,0.0,6.1,-3.2,3.8,sun,2015,3,24
2670,New York,0.0,11.1,3.9,9.7,sun,2015,4,24
2700,New York,0.0,23.3,11.7,6.3,sun,2015,5,24
2731,New York,0.0,30.0,20.6,4.9,sun,2015,6,24
2761,New York,0.0,30.6,20.0,3.6,sun,2015,7,24
2792,New York,0.0,28.9,21.7,3.4,sun,2015,8,24
2823,New York,0.0,28.3,15.0,3.4,sun,2015,9,24
2853,New York,0.0,15.0,5.6,4.2,sun,2015,10,24
2884,New York,0.0,8.9,-0.5,3.1,sun,2015,11,24
2914,New York,0.5,20.6,13.9,4.9,rain,2015,12,24
24,Seattle,8.1,8.9,4.4,5.4,rain,2012,1,25
55,Seattle,0.0,7.2,2.8,6.4,rain,2012,2,25
84,Seattle,0.0,13.3,2.2,2.7,rain,2012,3,25
115,Seattle,10.7,16.7,8.9,2.6,rain,2012,4,25
145,Seattle,0.0,22.2,8.9,3.1,rain,2012,5,25
176,Seattle,0.5,19.4,11.1,3.1,rain,2012,6,25
206,Seattle,0.0,26.7,12.8,2.6,sun,2012,7,25
237,Seattle,0.0,26.1,11.7,3.2,sun,2012,8,25
268,Seattle,0.0,19.4,11.1,1.7,sun,2012,9,25
298,Seattle,0.0,11.7,6.7,1.5,sun,2012,10,25
329,Seattle,0.0,8.3,1.1,3.6,drizzle,2012,11,25
359,Seattle,13.5,5.6,2.8,4.2,snow,2012,12,25
1485,New York,0.0,7.8,2.8,5.6,sun,2012,1,25
1516,New York,0.0,8.3,1.7,12.3,snow,2012,2,25
1545,New York,1.0,10.6,7.2,4.3,rain,2012,3,25
1576,New York,0.0,15.0,4.4,3.4,rain,2012,4,25
1606,New York,2.3,23.3,17.2,2.9,rain,2012,5,25
1637,New York,48.3,23.9,16.7,4.0,rain,2012,6,25
1667,New York,0.0,30.6,19.4,5.2,sun,2012,7,25
1698,New York,0.0,28.9,21.1,3.6,sun,2012,8,25
1729,New York,0.0,22.8,13.3,7.2,sun,2012,9,25
1759,New York,0.0,16.7,12.2,2.5,sun,2012,10,25
1790,New York,0.0,6.1,1.1,7.8,sun,2012,11,25
1820,New York,0.5,6.7,-0.6,5.4,rain,2012,12,25
390,Seattle,3.0,10.6,2.8,2.1,rain,2013,1,25
421,Seattle,2.3,10.6,3.3,7.1,rain,2013,2,25
449,Seattle,0.0,16.7,4.4,2.8,sun,2013,3,25
480,Seattle,0.0,21.7,6.7,1.1,sun,2013,4,25
510,Seattle,0.0,17.8,10.0,2.7,sun,2013,5,25
541,Seattle,9.9,23.3,14.4,2.8,rain,2013,6,25
571,Seattle,0.0,31.1,12.8,2.3,sun,2013,7,25
602,Seattle,0.3,22.2,16.1,2.6,rain,2013,8,25
633,Seattle,2.0,16.1,9.4,3.0,rain,2013,9,25
663,Seattle,0.0,12.2,7.8,1.8,sun,2013,10,25
694,Seattle,0.0,12.2,2.2,0.5,sun,2013,11,25
724,Seattle,0.0,6.7,1.7,0.8,sun,2013,12,25
1851,New York,1.3,-4.4,-10.0,4.0,snow,2013,1,25
1882,New York,0.0,7.8,-0.6,3.8,sun,2013,2,25
1910,New York,6.4,4.4,1.1,4.3,snow,2013,3,25
1941,New York,0.0,17.8,7.8,6.8,sun,2013,4,25
1971,New York,1.8,13.9,7.2,9.8,rain,2013,5,25
2002,New York,0.0,32.8,21.1,5.0,sun,2013,6,25
2032,New York,0.8,21.1,17.2,6.0,rain,2013,7,25
2063,New York,0.0,27.2,17.2,5.0,sun,2013,8,25
2094,New York,0.0,22.2,10.6,2.9,sun,2013,9,25
2124,New York,0.0,13.3,3.9,5.9,sun,2013,10,25
2155,New York,0.0,2.2,-4.9,6.2,sun,2013,11,25
2185,New York,0.0,0.0,-6.6,4.6,sun,2013,12,25
755,Seattle,0.0,12.2,1.1,0.8,sun,2014,1,25
786,Seattle,0.3,12.2,3.9,4.5,rain,2014,2,25
814,Seattle,4.1,13.9,6.7,4.4,rain,2014,3,25
845,Seattle,0.0,14.4,5.6,2.3,sun,2014,4,25
875,Seattle,5.6,15.0,10.6,1.4,rain,2014,5,25
906,Seattle,0.0,26.1,13.9,2.4,sun,2014,6,25
936,Seattle,0.0,22.8,12.2,2.7,sun,2014,7,25
967,Seattle,0.0,28.9,14.4,2.0,sun,2014,8,25
998,Seattle,4.3,21.7,14.4,2.5,rain,2014,9,25
1028,Seattle,6.1,16.7,8.3,5.4,rain,2014,10,25
1059,Seattle,18.3,13.9,9.4,4.5,rain,2014,11,25
1089,Seattle,0.0,7.8,2.8,2.2,fog,2014,12,25
2216,New York,1.0,-1.0,-6.6,9.3,snow,2014,1,25
2247,New York,0.0,1.7,-3.2,5.7,sun,2014,2,25
2275,New York,0.0,3.9,-4.9,3.8,sun,2014,3,25
2306,New York,0.0,15.0,6.1,4.3,sun,2014,4,25
2336,New York,0.0,25.6,13.3,4.1,sun,2014,5,25
2367,New York,2.3,28.3,20.0,5.6,rain,2014,6,25
2397,New York,0.0,28.3,19.4,4.5,sun,2014,7,25
2428,New York,0.0,30.6,17.2,2.1,sun,2014,8,25
2459,New York,5.8,17.8,15.6,6.5,rain,2014,9,25
2489,New York,0.0,20.0,10.0,5.3,sun,2014,10,25
2520,New York,0.0,16.7,8.9,4.9,fog,2014,11,25
2550,New York,1.5,13.9,5.6,7.6,rain,2014,12,25
1120,Seattle,0.0,17.2,7.2,1.4,fog,2015,1,25
1151,Seattle,4.1,10.0,6.7,1.0,rain,2015,2,25
1179,Seattle,5.1,14.4,7.2,4.4,rain,2015,3,25
1210,Seattle,1.3,13.3,5.6,3.0,rain,2015,4,25
1240,Seattle,0.0,15.6,11.1,2.7,sun,2015,5,25
1271,Seattle,0.0,30.6,15.6,3.0,sun,2015,6,25
1301,Seattle,0.0,21.1,14.4,2.4,fog,2015,7,25
1332,Seattle,0.0,25.6,12.2,3.4,sun,2015,8,25
1363,Seattle,2.0,15.6,12.8,2.6,rain,2015,9,25
1393,Seattle,8.9,19.4,8.9,3.4,rain,2015,10,25
1424,Seattle,0.0,7.2,0.0,5.7,sun,2015,11,25
1454,Seattle,5.8,5.0,2.2,1.5,rain,2015,12,25
2581,New York,0.0,7.2,0.0,6.7,sun,2015,1,25
2612,New York,0.0,2.8,-7.1,4.8,sun,2015,2,25
2640,New York,3.0,7.8,-1.0,2.5,rain,2015,3,25
2671,New York,0.0,15.0,3.9,4.8,sun,2015,4,25
2701,New York,0.0,25.0,13.9,5.7,sun,2015,5,25
2732,New York,0.0,27.8,19.4,4.1,sun,2015,6,25
2762,New York,0.0,28.9,21.1,3.9,sun,2015,7,25
2793,New York,0.3,29.4,23.9,5.0,rain,2015,8,25
2824,New York,0.0,23.9,17.2,4.1,sun,2015,9,25
2854,New York,0.5,21.1,9.4,6.5,rain,2015,10,25
2885,New York,0.0,10.6,0.0,1.7,sun,2015,11,25
2915,New York,2.5,17.8,11.1,0.9,rain,2015,12,25
25,Seattle,4.8,8.9,1.1,4.8,rain,2012,1,26
56,Seattle,1.3,5.0,-1.1,3.4,snow,2012,2,26
85,Seattle,0.0,12.8,6.1,4.3,drizzle,2012,3,26
116,Seattle,3.8,13.9,6.7,5.2,rain,2012,4,26
146,Seattle,0.0,22.2,8.9,3.6,sun,2012,5,26
177,Seattle,0.0,18.3,10.6,3.4,rain,2012,6,26
207,Seattle,0.0,25.6,12.8,2.2,drizzle,2012,7,26
238,Seattle,0.0,21.1,12.2,3.4,sun,2012,8,26
269,Seattle,0.0,19.4,9.4,1.7,drizzle,2012,9,26
299,Seattle,1.5,11.1,7.2,2.5,rain,2012,10,26
330,Seattle,0.0,9.4,1.7,3.8,fog,2012,11,26
360,Seattle,4.6,6.7,3.3,4.9,rain,2012,12,26
1486,New York,4.6,6.7,1.1,2.6,snow,2012,1,26
1517,New York,0.0,7.2,-1.1,6.0,sun,2012,2,26
1546,New York,0.0,13.9,1.7,9.5,sun,2012,3,26
1577,New York,1.5,15.6,5.0,3.8,rain,2012,4,26
1607,New York,4.8,27.2,17.2,3.4,rain,2012,5,26
1638,New York,0.0,24.4,13.9,7.6,sun,2012,6,26
1668,New York,12.4,31.1,22.2,4.8,rain,2012,7,26
1699,New York,0.0,27.2,19.4,3.6,sun,2012,8,26
1730,New York,0.8,23.9,18.3,5.2,rain,2012,9,26
1760,New York,0.0,21.7,13.9,1.6,sun,2012,10,26
1791,New York,0.0,9.4,1.7,4.3,sun,2012,11,26
1821,New York,18.0,6.1,-2.2,7.6,snow,2012,12,26
391,Seattle,2.3,8.3,3.9,4.5,rain,2013,1,26
422,Seattle,0.5,8.9,3.9,3.8,rain,2013,2,26
450,Seattle,0.0,16.7,6.1,1.7,sun,2013,3,26
481,Seattle,0.0,20.6,8.3,2.2,fog,2013,4,26
511,Seattle,1.5,18.3,10.6,2.2,rain,2013,5,26
542,Seattle,2.0,22.2,15.0,2.3,rain,2013,6,26
572,Seattle,0.0,31.1,14.4,2.9,sun,2013,7,26
603,Seattle,1.0,24.4,16.1,1.9,rain,2013,8,26
634,Seattle,0.0,17.2,7.2,2.2,sun,2013,9,26
664,Seattle,0.0,11.7,8.3,2.7,sun,2013,10,26
695,Seattle,0.0,12.2,2.8,1.0,sun,2013,11,26
725,Seattle,0.0,6.7,0.6,0.5,sun,2013,12,26
1852,New York,0.0,-2.8,-10.0,5.7,sun,2013,1,26
1883,New York,2.5,6.7,-0.6,5.7,rain,2013,2,26
1911,New York,0.0,11.7,2.2,4.2,rain,2013,3,26
1942,New York,0.0,18.3,6.1,3.8,sun,2013,4,26
1972,New York,0.0,20.0,8.9,7.9,sun,2013,5,26
2003,New York,2.5,29.4,21.7,4.9,rain,2013,6,26
2033,New York,0.0,28.9,17.8,4.8,sun,2013,7,26
2064,New York,0.5,28.9,20.0,5.9,rain,2013,8,26
2095,New York,0.0,21.1,12.2,3.1,sun,2013,9,26
2125,New York,0.0,13.3,4.4,6.4,sun,2013,10,26
2156,New York,14.2,11.7,1.1,4.1,rain,2013,11,26
2186,New York,0.0,3.3,-2.1,3.8,sun,2013,12,26
756,Seattle,0.0,8.3,0.6,1.3,sun,2014,1,26
787,Seattle,0.0,13.9,5.6,2.5,sun,2014,2,26
815,Seattle,3.6,11.1,5.6,2.4,rain,2014,3,26
846,Seattle,3.3,15.0,5.6,3.9,rain,2014,4,26
876,Seattle,0.0,18.3,11.1,4.5,sun,2014,5,26
907,Seattle,0.0,21.1,14.4,4.1,sun,2014,6,26
937,Seattle,0.0,26.1,13.3,3.6,sun,2014,7,26
968,Seattle,0.0,31.1,15.6,1.8,sun,2014,8,26
999,Seattle,8.9,20.0,13.9,3.3,rain,2014,9,26
1029,Seattle,1.5,12.8,7.8,5.0,rain,2014,10,26
1060,Seattle,0.3,15.0,12.2,3.9,rain,2014,11,26
1090,Seattle,0.0,5.6,1.7,1.2,fog,2014,12,26
2217,New York,0.0,2.2,-7.7,7.5,sun,2014,1,26
2248,New York,0.8,0.6,-6.6,5.2,snow,2014,2,26
2276,New York,0.0,3.9,-3.8,11.0,sun,2014,3,26
2307,New York,18.0,19.4,7.8,4.7,rain,2014,4,26
2337,New York,0.0,29.4,15.6,5.6,sun,2014,5,26
2368,New York,0.5,31.7,21.1,3.8,rain,2014,6,26
2398,New York,2.3,27.2,20.6,4.5,rain,2014,7,26
2429,New York,0.0,27.8,19.4,3.0,fog,2014,8,26
2460,New York,0.0,26.1,15.0,3.7,sun,2014,9,26
2490,New York,0.0,18.3,12.2,7.7,sun,2014,10,26
2521,New York,25.4,11.1,2.2,7.0,snow,2014,11,26
2551,New York,0.0,10.6,3.3,4.7,sun,2014,12,26
1121,Seattle,0.0,16.1,6.1,2.2,fog,2015,1,26
1152,Seattle,9.4,11.7,7.8,1.4,rain,2015,2,26
1180,Seattle,0.0,20.6,10.0,2.2,sun,2015,3,26
1211,Seattle,0.0,15.6,4.4,2.7,fog,2015,4,26
1241,Seattle,0.0,21.7,11.7,2.1,sun,2015,5,26
1272,Seattle,0.0,31.7,17.8,4.7,sun,2015,6,26
1302,Seattle,2.0,22.2,13.9,2.6,rain,2015,7,26
1333,Seattle,0.0,28.3,13.9,1.7,sun,2015,8,26
1364,Seattle,0.0,18.3,10.0,2.7,sun,2015,9,26
1394,Seattle,6.9,12.2,10.0,4.6,rain,2015,10,26
1425,Seattle,0.0,9.4,-1.0,4.3,sun,2015,11,26
1455,Seattle,0.0,4.4,0.0,2.5,sun,2015,12,26
2582,New York,8.4,0.0,-4.3,8.2,snow,2015,1,26
2613,New York,0.0,0.0,-4.9,5.7,sun,2015,2,26
2641,New York,6.4,12.2,5.0,4.2,rain,2015,3,26
2672,New York,0.0,15.0,6.1,4.7,sun,2015,4,26
2702,New York,0.0,24.4,15.6,5.7,sun,2015,5,26
2733,New York,0.0,27.2,20.6,3.0,sun,2015,6,26
2763,New York,0.0,30.6,21.7,6.0,sun,2015,7,26
2794,New York,0.0,28.9,20.0,4.5,sun,2015,8,26
2825,New York,0.0,22.8,15.0,4.7,sun,2015,9,26
2855,New York,0.0,15.6,7.2,3.0,sun,2015,10,26
2886,New York,0.0,15.6,1.7,2.9,fog,2015,11,26
2916,New York,0.3,15.6,9.4,4.8,rain,2015,12,26
26,Seattle,0.0,6.7,-2.2,1.4,drizzle,2012,1,27
57,Seattle,0.0,6.7,-2.2,3.0,sun,2012,2,27
86,Seattle,4.8,14.4,6.7,3.8,rain,2012,3,27
117,Seattle,0.8,13.3,6.1,4.8,rain,2012,4,27
147,Seattle,0.0,17.2,11.7,3.7,sun,2012,5,27
178,Seattle,0.0,22.8,8.9,1.8,sun,2012,6,27
208,Seattle,0.0,18.9,13.9,2.8,drizzle,2012,7,27
239,Seattle,0.0,23.9,13.3,1.8,sun,2012,8,27
270,Seattle,0.0,22.8,10.0,1.7,drizzle,2012,9,27
300,Seattle,23.1,14.4,9.4,5.1,rain,2012,10,27
331,Seattle,0.0,10.0,1.7,1.5,sun,2012,11,27
361,Seattle,4.1,7.8,3.3,3.2,rain,2012,12,27
1487,New York,7.4,14.4,6.7,7.3,rain,2012,1,27
1518,New York,0.0,10.6,-0.6,6.4,sun,2012,2,27
1547,New York,0.0,11.7,-0.6,6.5,sun,2012,3,27
1578,New York,0.0,13.9,5.6,9.9,rain,2012,4,27
1608,New York,3.6,25.6,18.3,2.9,rain,2012,5,27
1639,New York,0.0,28.9,18.3,6.5,sun,2012,6,27
1669,New York,0.0,32.2,22.8,4.3,rain,2012,7,27
1700,New York,13.2,27.8,20.6,4.3,rain,2012,8,27
1731,New York,0.0,25.0,18.9,3.0,rain,2012,9,27
1761,New York,0.0,19.4,15.0,3.4,sun,2012,10,27
1792,New York,10.9,5.6,2.2,3.8,snow,2012,11,27
1822,New York,19.6,7.8,-0.6,10.0,rain,2012,12,27
392,Seattle,1.8,5.6,3.9,4.5,rain,2013,1,27
423,Seattle,4.6,10.0,4.4,1.8,rain,2013,2,27
451,Seattle,0.3,13.3,7.2,1.6,rain,2013,3,27
482,Seattle,0.0,13.9,10.6,5.9,sun,2013,4,27
512,Seattle,9.7,16.7,11.1,3.1,rain,2013,5,27
543,Seattle,3.6,21.1,16.7,1.3,rain,2013,6,27
573,Seattle,0.0,25.6,12.8,2.6,sun,2013,7,27
604,Seattle,1.3,26.7,17.2,1.4,rain,2013,8,27
635,Seattle,1.0,13.9,10.6,4.3,rain,2013,9,27
665,Seattle,1.8,13.9,8.3,4.4,rain,2013,10,27
696,Seattle,0.0,14.4,5.6,1.3,sun,2013,11,27
726,Seattle,0.3,8.9,0.0,2.1,rain,2013,12,27
1853,New York,0.0,1.7,-7.8,4.2,sun,2013,1,27
1884,New York,15.2,9.4,3.3,8.0,rain,2013,2,27
1912,New York,0.0,12.2,1.7,6.5,sun,2013,3,27
1943,New York,0.0,18.9,7.8,4.0,sun,2013,4,27
1973,New York,0.0,21.1,8.9,5.1,sun,2013,5,27
2004,New York,3.3,28.9,21.7,4.0,rain,2013,6,27
2034,New York,0.0,27.2,20.0,3.7,sun,2013,7,27
2065,New York,0.8,31.1,22.2,5.1,rain,2013,8,27
2096,New York,0.0,20.6,11.1,3.3,sun,2013,9,27
2126,New York,0.0,14.4,8.3,5.8,sun,2013,10,27
2157,New York,35.8,16.1,2.2,9.7,rain,2013,11,27
2187,New York,0.0,5.6,-0.5,4.9,sun,2013,12,27
757,Seattle,0.0,9.4,1.7,1.3,sun,2014,1,27
788,Seattle,0.0,12.8,4.4,2.3,sun,2014,2,27
